id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic_biocyc
G7672	insH10	"[""insH10"", ""trs5-10"", ""yi52_10"", ""b3218"", ""ECK0261""]"	3365702.0	3366682.0	-	"[""G7672_RNA""]"	False
G7673	yhcF	"[""yhcF"", ""b3219"", ""ECK3208""]"	3366926.0	3367642.0	+	"[""G7673_RNA""]"	False
G7674	yhcG	"[""yhcG"", ""b3220"", ""ECK3209""]"	3367827.0	3368954.0	+	"[""G7674_RNA""]"	False
G7675	nanQ	"[""nanQ"", ""yhcH"", ""b3221"", ""ECK3210""]"	3369014.0	3369478.0	-	"[""G7675_RNA""]"	False
G7676	nanK	"[""nanK"", ""yhcI"", ""b3222"", ""ECK3211""]"	3369475.0	3370350.0	-	"[""G7676_RNA""]"	False
G7677	nanE	"[""nanE"", ""yhcJ"", ""b3223"", ""ECK3212""]"	3370347.0	3371036.0	-	"[""G7677_RNA""]"	False
G7678	nanR	"[""nanR"", ""yhcK"", ""b3226"", ""ECK3215""]"	3373698.0	3374489.0	-	"[""G7678_RNA""]"	False
G7679	dcuD	"[""dcuD"", ""yhcL"", ""b3227"", ""ECK3216""]"	3374869.0	3376236.0	+	"[""G7679_RNA""]"	False
G7680	zapE	"[""zapE"", ""yhcM"", ""b3232"", ""ECK3221""]"	3378870.0	3379997.0	-	"[""G7680_RNA""]"	False
G7681	yhcB	"[""yhcB"", ""lapD"", ""zapG"", ""b3233"", ""ECK3222""]"	3380191.0	3380589.0	+	"[""G7681_RNA""]"	False
G7682	degQ	"[""degQ"", ""hhoA"", ""b3234"", ""ECK3223""]"	3380743.0	3382110.0	+	"[""G7682_RNA""]"	False
G7683	yhcN	"[""yhcN"", ""b3238"", ""ECK3227""]"	3385538.0	3385801.0	+	"[""G7683_RNA""]"	False
G7684	yhcO	"[""yhcO"", ""b3239"", ""ECK3228""]"	3385857.0	3386129.0	-	"[""G7684_RNA""]"	False
G7685	aaeB	"[""aaeB"", ""yhcP"", ""b3240"", ""ECK3229""]"	3386221.0	3388188.0	-	"[""G7685_RNA""]"	False
G7686	aaeA	"[""aaeA"", ""yhcQ"", ""b3241"", ""ECK3230""]"	3388194.0	3389126.0	-	"[""G7686_RNA""]"	False
G7687	aaeX	"[""aaeX"", ""yhcR"", ""b3242"", ""ECK3231""]"	3389134.0	3389337.0	-	"[""G7687_RNA""]"	False
G7688	aaeR	"[""aaeR"", ""yhcS"", ""qseA"", ""b3243"", ""ECK3232""]"	3389520.0	3390449.0	+	"[""G7688_RNA""]"	False
G7689	tldD	"[""tldD"", ""yhdO"", ""b3244"", ""ECK3233""]"	3390583.0	3392028.0	-	"[""G7689_RNA""]"	False
G7690	yhdP	"[""yhdP"", ""b3246"", ""yhdR"", ""yhdQ"", ""b3245"", ""b4472"", ""ECK3234""]"	3392458.0	3396258.0	-	"[""G7690_RNA""]"	False
G7692	b3254	"[""b3254"", ""b3254""]"	3404516.0	3404617.0	-	"[""G7692_RNA""]"	False
G7693	yhdT	"[""yhdT"", ""b3257"", ""ECK3244""]"	3407375.0	3407617.0	+	"[""G7693_RNA""]"	False
G7694	yhdU	"[""yhdU"", ""b3263"", ""ECK3250""]"	3412621.0	3412800.0	+	"[""G7694_RNA""]"	False
G7695	yhdV	"[""yhdV"", ""b3267"", ""ECK3254""]"	3418390.0	3418611.0	+	"[""G7695_RNA""]"	False
G7696	yrdA	"[""yrdA"", ""b3279"", ""ECK3266""]"	3429236.0	3429790.0	+	"[""G7696_RNA""]"	False
G7697	yrdB	"[""yrdB"", ""b3280"", ""ECK3267""]"	3429766.0	3430023.0	-	"[""G7697_RNA""]"	False
G7698	tsaC	"[""tsaC"", ""yrdC"", ""rimN"", ""b3282"", ""ECK3269""]"	3430843.0	3431415.0	-	"[""G7698_RNA""]"	False
G7699	yrdD	"[""yrdD"", ""b3283"", ""ECK3270""]"	3431420.0	3431962.0	-	"[""G7699_RNA""]"	False
G7701	gspA	"[""gspA"", ""yheD"", ""b3323"", ""ECK3310""]"	3453929.0	3455398.0	-	"[""G7701_RNA""]"	False
G7702	gspC	"[""gspC"", ""yheE"", ""b3324"", ""ECK3311""]"	3455578.0	3456393.0	+	"[""G7702_RNA""]"	False
G7703	gspD	"[""gspD"", ""yheF"", ""b3325"", ""ECK3312""]"	3456377.0	3458329.0	+	"[""G7703_RNA""]"	False
G7704	gspE	"[""gspE"", ""yheG"", ""b3326"", ""ECK3313""]"	3458339.0	3459820.0	+	"[""G7704_RNA""]"	False
G7705	gspF	"[""gspF"", ""hofF"", ""hopF"", ""b3327"", ""ECK3314""]"	3459817.0	3461013.0	+	"[""G7705_RNA""]"	False
G7706	gspG	"[""gspG"", ""hofG"", ""hopG"", ""b3328"", ""ECK3315""]"	3461023.0	3461460.0	+	"[""G7706_RNA""]"	False
G7707	gspH	"[""gspH"", ""hofH"", ""hopH"", ""b3329"", ""ECK3316""]"	3461468.0	3461977.0	+	"[""G7707_RNA""]"	False
G7708	gspI	"[""gspI"", ""yheH"", ""b3330"", ""ECK3317""]"	3461974.0	3462351.0	+	"[""G7708_RNA""]"	False
G7709	gspJ	"[""gspJ"", ""yheI"", ""b3331"", ""ECK3318""]"	3462344.0	3462931.0	+	"[""G7709_RNA""]"	False
G7710	gspK	"[""gspK"", ""yheJ"", ""b3332"", ""ECK3319""]"	3462924.0	3463907.0	+	"[""G7710_RNA""]"	False
G7711	gspL	"[""gspL"", ""yheK"", ""b3333"", ""ECK3320""]"	3463922.0	3465085.0	+	"[""G7711_RNA""]"	False
G7712	tusB	"[""tusB"", ""yheL"", ""b3343"", ""ECK3330""]"	3474678.0	3474965.0	-	"[""G7712_RNA""]"	False
G7713	tusC	"[""tusC"", ""yheM"", ""b3344"", ""ECK3331""]"	3474973.0	3475332.0	-	"[""G7713_RNA""]"	False
G7714	tusD	"[""tusD"", ""yheN"", ""b3345"", ""ECK3332""]"	3475332.0	3475718.0	-	"[""G7714_RNA""]"	False
G7715	yheO	"[""yheO"", ""b3346"", ""ECK3333""]"	3475718.0	3476440.0	-	"[""G7715_RNA""]"	False
G7716	fkpA	"[""fkpA"", ""yzzS"", ""b3347"", ""ECK3334""]"	3476607.0	3477419.0	-	"[""G7716_RNA""]"	False
G7717	kefG	"[""kefG"", ""yheR"", ""b3351"", ""ECK3339""]"	3480607.0	3481161.0	-	"[""G7717_RNA""]"	False
G7718	yheT	"[""yheT"", ""b3353"", ""ECK3341""]"	3483202.0	3484224.0	+	"[""G7718_RNA""]"	False
G7719	yheU	"[""yheU"", ""b3354"", ""ECK3342""]"	3484218.0	3484436.0	+	"[""G7719_RNA""]"	False
G7721	yhfK	"[""yhfK"", ""b3358"", ""ECK3346""]"	3486791.0	3488893.0	+	"[""G7721_RNA""]"	False
G7722	yhfL	"[""yhfL"", ""b3369"", ""ECK3357""]"	3499448.0	3499615.0	+	"[""G7722_RNA""]"	False
G7723	frlB	"[""frlB"", ""yhfN"", ""b3371"", ""ECK3359""]"	3501268.0	3502290.0	+	"[""G7723_RNA""]"	False
G7724	frlC	"[""frlC"", ""b3373"", ""yhfP"", ""yhfO"", ""b3372"", ""b4474"", ""ECK3360""]"	3502340.0	3503170.0	+	"[""G7724_RNA""]"	False
G7726	frlD	"[""frlD"", ""yhfQ"", ""b3374"", ""ECK3361""]"	3503167.0	3503952.0	+	"[""G7726_RNA""]"	False
G7727	frlR	"[""frlR"", ""yhfR"", ""b3375"", ""ECK3362""]"	3504052.0	3504783.0	+	"[""G7727_RNA""]"	False
G7728	yhfS	"[""yhfS"", ""b3376"", ""ECK3363""]"	3504935.0	3506020.0	-	"[""G7728_RNA""]"	False
G7729	yhfT	"[""yhfT"", ""b3377"", ""ECK3364""]"	3506032.0	3507336.0	-	"[""G7729_RNA""]"	False
G7730	yhfU	"[""yhfU"", ""b3378"", ""ECK3365""]"	3507348.0	3507701.0	-	"[""G7730_RNA""]"	False
G7731	php	"[""php"", ""yhfV"", ""b3379"", ""ECK3366""]"	3507712.0	3508590.0	-	"[""G7731_RNA""]"	False
G7732	yhfW	"[""yhfW"", ""b3380"", ""ECK3367""]"	3508587.0	3509813.0	-	"[""G7732_RNA""]"	False
G7733	yhfX	"[""yhfX"", ""b3381"", ""ECK3368""]"	3509813.0	3510976.0	-	"[""G7733_RNA""]"	False
G7734	yhfY	"[""yhfY"", ""b3382"", ""ECK3369""]"	3511060.0	3511422.0	-	"[""G7734_RNA""]"	False
G7735	yhfZ	"[""yhfZ"", ""b3383"", ""ECK3370""]"	3511439.0	3512344.0	-	"[""G7735_RNA""]"	False
G7736	hofP	"[""hofP"", ""yrfA"", ""b3392"", ""ECK3379""]"	3520615.0	3521019.0	-	"[""G7736_RNA""]"	False
G7737	hofO	"[""hofO"", ""yrfB"", ""b3393"", ""ECK3380""]"	3521009.0	3521449.0	-	"[""G7737_RNA""]"	False
G7738	hofN	"[""hofN"", ""yrfC"", ""b3394"", ""ECK3381""]"	3521433.0	3521972.0	-	"[""G7738_RNA""]"	False
G7739	hofM	"[""hofM"", ""yrfD"", ""b3395"", ""ECK3382""]"	3521972.0	3522751.0	-	"[""G7739_RNA""]"	False
G7740	nudE	"[""nudE"", ""yrfE"", ""b3397"", ""ECK3384""]"	3525589.0	3526149.0	-	"[""G7740_RNA""]"	False
G7741	igaA	"[""igaA"", ""yrfF"", ""b3398"", ""ECK3385""]"	3526469.0	3528604.0	+	"[""G7741_RNA""]"	False
G7742	yrfG	"[""yrfG"", ""b3399"", ""ECK3386""]"	3528669.0	3529337.0	+	"[""G7742_RNA""]"	False
G7743	hslR	"[""hslR"", ""hsp15"", ""yrfH"", ""b3400"", ""ECK3387""]"	3529348.0	3529749.0	+	"[""G7743_RNA""]"	False
G7744	hslO	"[""hslO"", ""yrfI"", ""b3401"", ""ECK3388""]"	3529774.0	3530652.0	+	"[""G7744_RNA""]"	False
G7745	yhgE	"[""yhgE"", ""b3402"", ""ECK3389""]"	3530715.0	3532439.0	-	"[""G7745_RNA""]"	False
G7746	yhgF	"[""yhgF"", ""b3407"", ""ECK3394""]"	3537385.0	3539706.0	+	"[""G7746_RNA""]"	False
G7747	yhgH	"[""yhgH"", ""gntX"", ""b3413"", ""ECK3400""]"	3544882.0	3545565.0	+	"[""G7747_RNA""]"	False
G7748	nfuA	"[""nfuA"", ""yhgI"", ""gntY"", ""b3414"", ""ECK3401""]"	3545624.0	3546199.0	+	"[""G7748_RNA""]"	False
G7750	rtcA	"[""rtcA"", ""yhgJ"", ""yhgK"", ""b3420"", ""b3419"", ""b4475"", ""ECK3406""]"	3555833.0	3556849.0	-	"[""G7750_RNA""]"	False
G7751	rtcB	"[""rtcB"", ""yhgL"", ""b3421"", ""ECK3407""]"	3556853.0	3558079.0	-	"[""G7751_RNA""]"	False
G7752	yzgL	"[""yzgL"", ""b3427"", ""ECK3413""]"	3563724.0	3564005.0	-	"[""G7752_RNA""]"	False
G7753	yhgN	"[""yhgN"", ""b3434"", ""ECK3420""]"	3575071.0	3575664.0	+	"[""G7753_RNA""]"	False
G7756	yhhW	"[""yhhW"", ""b3439"", ""ECK3424""]"	3578950.0	3579645.0	-	"[""G7756_RNA""]"	False
G7757	yhhX	"[""yhhX"", ""b3440"", ""ECK3425""]"	3579768.0	3580805.0	-	"[""G7757_RNA""]"	False
G7758	yhhY	"[""yhhY"", ""b3441"", ""ECK3427""]"	3581138.0	3581626.0	+	"[""G7758_RNA""]"	False
G7759	yhhZ	"[""yhhZ"", ""b3442"", ""ECK3428""]"	3581863.0	3583041.0	+	"[""G7759_RNA""]"	False
G7760	yrhA	"[""yrhA"", ""b3443"", ""ECK3429""]"			+	"[""G7760_RNA""]"	False
G7761	insA6	"[""insA6"", ""b3444"", ""ECK0023""]"	3583483.0	3583758.0	+	"[""G7761_RNA""]"	False
G7762	insB6	"[""insB6"", ""b3445"", ""ECK0022""]"	3583677.0	3584180.0	+	"[""G7762_RNA""]"	False
G7763	yrhB	"[""yrhB"", ""b3446"", ""ECK3430""]"	3584759.0	3585043.0	+	"[""G7763_RNA""]"	False
G7767	dcrB	"[""dcrB"", ""yhhR"", ""b3472"", ""ECK3456""]"	3609955.0	3610512.0	+	"[""G7767_RNA""]"	False
G7769	insH11	"[""insH11"", ""yi52_11"", ""trs5-11"", ""b3505"", ""ECK0261""]"	3652182.0	3653162.0	-	"[""G7769_RNA""]"	False
G7776	insJ	"[""insJ"", ""yi5A"", ""b3557"", ""ECK3545""]"	3720680.0	3721201.0	+	"[""G7776_RNA""]"	False
G7777	insK	"[""insK"", ""dinS"", ""yi5B"", ""t150"", ""b3558"", ""ECK3546""]"	3721198.0	3722049.0	+	"[""G7777_RNA""]"	False
G7789	dgoR	"[""dgoR"", ""yidW"", ""b3695"", ""b3694"", ""b4479"", ""ECK3687""]"	3874471.0	3875160.0	-	"[""G7789_RNA""]"	False
G7798	yifN	"[""yifN"", ""ECK3769"", ""yifO"", ""b3777"", ""ECK3768""]"	3960012.0	3960460.0	-	"[""G7798_RNA""]"	False
G7800	wecF	"[""wecF"", ""yifM"", ""b4404"", ""rff"", ""rffT"", ""b4405"", ""b4481"", ""ECK3785""]"	3977525.0	3978604.0	+	"[""G7800_RNA""]"	False
G7802	yzcX	"[""yzcX"", ""b3808"", ""ECK3802""]"	3993850.0	3994335.0	+	"[""G7802_RNA""]"	False
G7804	ysgA	"[""ysgA"", ""b3830"", ""ECK3824""]"	4015354.0	4016169.0	-	"[""G7804_RNA""]"	False
G7806	tatA	"[""tatA"", ""yigT"", ""mttA1"", ""b3836"", ""ECK3830""]"	4021945.0	4022214.0	+	"[""G7806_RNA""]"	False
G7808	tatB	"[""tatB"", ""ysgB"", ""mttA2"", ""b3838"", ""ECK3831""]"	4022218.0	4022733.0	+	"[""G7808_RNA""]"	False
G7814	ompL	"[""ompL"", ""yshA"", ""b3875"", ""ECK3868""]"	4063603.0	4064295.0	-	"[""G7814_RNA""]"	False
G7816	cpxP	"[""cpxP"", ""yiiO"", ""b3913"", ""b4484"", ""ECK3906""]"	4105820.0	4106320.0	+	"[""G7816_RNA""]"	False
G7818		"[""b3975""]"	4175213.0	4175368.0	-	"[""G7818_RNA""]"	False
G7821	alsR	"[""alsR"", ""yjcY"", ""rpiR"", ""b4089"", ""ECK4082""]"	4312101.0	4312991.0	-	"[""G7821_RNA""]"	False
G7823	rdcB	"[""rdcB"", ""yjcZ"", ""b4110"", ""ECK4103""]"	4329360.0	4330238.0	+	"[""G7823_RNA""]"	False
G7825	yjdF	"[""yjdF"", ""b4121"", ""ECK4114""]"	4344929.0	4345558.0	-	"[""G7825_RNA""]"	False
G7826	dcuR	"[""dcuR"", ""yjdG"", ""b4124"", ""ECK4117""]"	4349315.0	4350034.0	-	"[""G7826_RNA""]"	False
G7827	dcuS	"[""dcuS"", ""yjdH"", ""b4125"", ""ECK4118""]"	4350031.0	4351662.0	-	"[""G7827_RNA""]"	False
G7828	yjdI	"[""yjdI"", ""b4126"", ""ECK4119""]"	4351843.0	4352073.0	+	"[""G7828_RNA""]"	False
G7829	yjdJ	"[""yjdJ"", ""b4127"", ""ECK4120""]"	4352085.0	4352357.0	+	"[""G7829_RNA""]"	False
G7830	ghoS	"[""ghoS"", ""yjdK"", ""b4128"", ""ECK4121""]"	4352584.0	4352880.0	+	"[""G7830_RNA""]"	False
G7832	fxsA	"[""fxsA"", ""yjeG"", ""b4140"", ""ECK4134""]"	4368664.0	4369140.0	+	"[""G7832_RNA""]"	False
G7833	yjeH	"[""yjeH"", ""b4141"", ""ECK4135""]"	4369156.0	4370412.0	-	"[""G7833_RNA""]"	False
G7834	yjeI	"[""yjeI"", ""b4144"", ""ECK4138""]"	4372809.0	4373162.0	+	"[""G7834_RNA""]"	False
G7835	yjeJ	"[""yjeJ"", ""b4145"", ""ECK4139""]"	4373365.0	4374234.0	-	"[""G7835_RNA""]"	False
G7836	epmB	"[""epmB"", ""yjeK"", ""b4146"", ""ECK4140""]"	4374629.0	4375657.0	-	"[""G7836_RNA""]"	False
G7837	blc	"[""blc"", ""yjeL"", ""b4149"", ""ECK4145""]"	4377189.0	4377722.0	-	"[""G7837_RNA""]"	False
G7838	yjeN	"[""yjeN"", ""b4157"", ""ECK4153""]"	4385393.0	4385707.0	+	"[""G7838_RNA""]"	False
G7839	yjeO	"[""yjeO"", ""b4158"", ""ECK4154""]"	4385704.0	4386018.0	+	"[""G7839_RNA""]"	False
G7840	mscM	"[""mscM"", ""yjeP"", ""b4159"", ""ECK4155""]"	4386047.0	4389370.0	-	"[""G7840_RNA""]"	False
G7841	rsgA	"[""rsgA"", ""yjeQ"", ""b4161"", ""ECK4157""]"	4390457.0	4391509.0	-	"[""G7841_RNA""]"	False
G7842	orn	"[""orn"", ""yjeR"", ""b4162"", ""ECK4158""]"	4391604.0	4392149.0	+	"[""G7842_RNA""]"	False
G7843	queG	"[""queG"", ""yjeS"", ""b4166"", ""ECK4162""]"	4392928.0	4394067.0	-	"[""G7843_RNA""]"	False
G7844	yjeT	"[""yjeT"", ""b4176"", ""ECK4172""]"	4404386.0	4404583.0	+	"[""G7844_RNA""]"	False
G7845	rlmB	"[""rlmB"", ""yjfH"", ""b4180"", ""ECK4176""]"	4409275.0	4410006.0	+	"[""G7845_RNA""]"	False
G7846	yjfI	"[""yjfI"", ""b4181"", ""ECK4177""]"	4410133.0	4410534.0	+	"[""G7846_RNA""]"	False
G7847	yjfJ	"[""yjfJ"", ""b4182"", ""ECK4178""]"	4410553.0	4411251.0	+	"[""G7847_RNA""]"	False
G7848	yjfK	"[""yjfK"", ""b4183"", ""ECK4179""]"	4411302.0	4411961.0	+	"[""G7848_RNA""]"	False
G7849	yjfL	"[""yjfL"", ""b4184"", ""ECK4180""]"	4411979.0	4412377.0	+	"[""G7849_RNA""]"	False
G7850	yjfM	"[""yjfM"", ""b4185"", ""ECK4181""]"	4412387.0	4413025.0	+	"[""G7850_RNA""]"	False
G7851	yjfN	"[""yjfN"", ""b4188"", ""ECK4184""]"	4416017.0	4416292.0	-	"[""G7851_RNA""]"	False
G7852	bsmA	"[""bsmA"", ""yjfO"", ""b4189"", ""ECK4185""]"	4416441.0	4416770.0	-	"[""G7852_RNA""]"	False
G7853	yjfP	"[""yjfP"", ""b4190"", ""ECK4186""]"	4416952.0	4417701.0	+	"[""G7853_RNA""]"	False
G7854	ulaR	"[""ulaR"", ""yjfQ"", ""b4191"", ""ECK4187""]"	4417698.0	4418453.0	-	"[""G7854_RNA""]"	False
G7855	ulaG	"[""ulaG"", ""yjfR"", ""b4192"", ""ECK4188""]"	4418561.0	4419625.0	-	"[""G7855_RNA""]"	False
G7856	ulaA	"[""ulaA"", ""yjfS"", ""sgaT"", ""b4193"", ""ECK4189""]"	4419980.0	4421377.0	+	"[""G7856_RNA""]"	False
G7858	ulaD	"[""ulaD"", ""yjfV"", ""sgaH"", ""b4196"", ""ECK4192""]"	4422186.0	4422836.0	+	"[""G7858_RNA""]"	False
G7859	ulaE	"[""ulaE"", ""sgaU"", ""yjfW"", ""b4197"", ""ECK4193""]"	4422846.0	4423700.0	+	"[""G7859_RNA""]"	False
G7860	ulaF	"[""ulaF"", ""yjfX"", ""sgaE"", ""b4198"", ""ECK4194""]"	4423700.0	4424386.0	+	"[""G7860_RNA""]"	False
G7861	yjfY	"[""yjfY"", ""b4199"", ""ECK4195""]"	4424516.0	4424791.0	-	"[""G7861_RNA""]"	False
G7862	yjfZ	"[""yjfZ"", ""b4204"", ""ECK4200""]"	4426628.0	4427422.0	-	"[""G7862_RNA""]"	False
G7863	ytfA	"[""ytfA"", ""b4205"", ""ECK4201""]"	4427694.0	4428095.0	+	"[""G7863_RNA""]"	False
G7864	ytfB	"[""ytfB"", ""b4206"", ""ECK4202""]"	4428079.0	4428717.0	-	"[""G7864_RNA""]"	False
G7865	fklB	"[""fklB"", ""ytfC"", ""b4207"", ""ECK4203""]"	4428935.0	4429555.0	+	"[""G7865_RNA""]"	False
G7866	ytfE	"[""ytfE"", ""dnrN"", ""b4209"", ""ECK4205""]"	4431321.0	4431983.0	-	"[""G7866_RNA""]"	False
G7867	ytfF	"[""ytfF"", ""b4210"", ""ECK4206""]"	4432091.0	4433056.0	-	"[""G7867_RNA""]"	False
G7868	qorB	"[""qorB"", ""ytfG"", ""b4211"", ""ECK4207""]"	4433164.0	4434024.0	-	"[""G7868_RNA""]"	False
G7869	ytfH	"[""ytfH"", ""b4212"", ""ECK4208""]"	4434113.0	4434493.0	+	"[""G7869_RNA""]"	False
G7870	ytfI	"[""ytfI"", ""b4215"", ""ECK4211""]"	4437707.0	4438645.0	+	"[""G7870_RNA""]"	False
G7871	ytfJ	"[""ytfJ"", ""ecfJ"", ""b4216"", ""ECK4212""]"	4438708.0	4439262.0	-	"[""G7871_RNA""]"	False
G7872	ytfK	"[""ytfK"", ""b4217"", ""ECK4213""]"	4439587.0	4439793.0	+	"[""G7872_RNA""]"	False
G7873	paeA	"[""paeA"", ""ytfL"", ""b4218"", ""ECK4214""]"	4439872.0	4441215.0	-	"[""G7873_RNA""]"	False
G7874	tamA	"[""tamA"", ""ytfM"", ""b4220"", ""ECK4216""]"	4442382.0	4444115.0	+	"[""G7874_RNA""]"	False
G7875	tamB	"[""tamB"", ""ytfO"", ""ytfN"", ""b4221"", ""ECK4217""]"	4444112.0	4447891.0	+	"[""G7875_RNA""]"	False
G7876	ytfP	"[""ytfP"", ""b4222"", ""ECK4218""]"	4447894.0	4448235.0	+	"[""G7876_RNA""]"	False
G7877	ridA	"[""ridA"", ""yjgF"", ""b4243"", ""ECK4238""]"	4470527.0	4470913.0	-	"[""G7877_RNA""]"	False
G7878		"[""b4247""]"	4472513.0	4472845.0	+	"[""G7878_RNA""]"	False
G7879	yjgH	"[""yjgH"", ""b4248"", ""ECK4242""]"	4472814.0	4473209.0	-	"[""G7879_RNA""]"	False
G7880	bdcA	"[""bdcA"", ""yjgI"", ""b4249"", ""ECK4243""]"	4473340.0	4474053.0	-	"[""G7880_RNA""]"	False
G7881		"[""b4250""]"	4474227.0	4474391.0	+	"[""G7881_RNA""]"	False
G7882	bdcR	"[""bdcR"", ""yjgJ"", ""b4251"", ""ECK4244""]"	4474124.0	4474717.0	+	"[""G7882_RNA""]"	False
G7883	tabA	"[""tabA"", ""yjgK"", ""b4252"", ""ECK4245""]"	4474862.0	4475314.0	+	"[""G7883_RNA""]"	False
G7884	yjgL	"[""yjgL"", ""b4253"", ""ECK4246""]"	4475437.0	4477251.0	+	"[""G7884_RNA""]"	False
G7885	rraB	"[""rraB"", ""yjgD"", ""b4255"", ""ECK4248""]"	4478473.0	4478889.0	+	"[""G7885_RNA""]"	False
G7886	yjgM	"[""yjgM"", ""b4256"", ""ECK4249""]"	4479034.0	4479537.0	-	"[""G7886_RNA""]"	False
G7887	yjgN	"[""yjgN"", ""b4257"", ""ECK4250""]"	4479730.0	4480926.0	+	"[""G7887_RNA""]"	False
G7888	lptF	"[""lptF"", ""yjgP"", ""b4261"", ""ECK4254""]"	4486218.0	4487318.0	+	"[""G7888_RNA""]"	False
G7889	lptG	"[""lptG"", ""yjgQ"", ""b4262"", ""ECK4255""]"	4487318.0	4488400.0	+	"[""G7889_RNA""]"	False
G7890	yjgR	"[""yjgR"", ""b4263"", ""ECK4256""]"	4488561.0	4490063.0	-	"[""G7890_RNA""]"	False
G7891	idnR	"[""idnR"", ""gntS?"", ""gntH"", ""yjgS"", ""b4264"", ""ECK4257""]"	4490141.0	4491139.0	-	"[""G7891_RNA""]"	False
G7892	idnO	"[""idnO"", ""yjgU"", ""b4266"", ""ECK4259""]"	4492587.0	4493351.0	-	"[""G7892_RNA""]"	False
G7893	idnD	"[""idnD"", ""yjgV"", ""b4267"", ""ECK4260""]"	4493375.0	4494406.0	-	"[""G7893_RNA""]"	False
G7894	insC6	"[""insC6"", ""yi21-6"", ""b4272"", ""ECK0357""]"	4498272.0	4498637.0	+	"[""G7894_RNA""]"	False
G7895	insD6	"[""insD6"", ""yi22-6"", ""b4273"", ""ECK0358""]"	4498595.0	4499500.0	+	"[""G7895_RNA""]"	False
G7896	yjgW	"[""yjgW"", ""b4274"", ""ECK4265""]"	4499599.0	4499934.0	+	"[""G7896_RNA""]"	False
G7898	yjgX	"[""yjgX"", ""yjgY"", ""b4276"", ""b4275"", ""b4560"", ""b4575"", ""ECK4266""]"	4499593.0	4500791.0	-	"[""G7898_RNA""]"	False
G7899	yjgZ	"[""yjgZ"", ""b4277"", ""ECK4267""]"	4501260.0	4501589.0	+	"[""G7899_RNA""]"	False
G7900	insG	"[""insG"", ""yi41"", ""b4278"", ""ECK4268""]"	4502103.0	4503431.0	-	"[""G7900_RNA""]"	False
G7901	nanY	"[""nanY"", ""yjhC"", ""b4280"", ""ECK4270""]"	4505287.0	4506405.0	+	"[""G7901_RNA""]"	False
G7902	yjhD	"[""yjhD"", ""b4281"", ""ECK4271""]"	4506626.0	4506856.0	-	"[""G7902_RNA""]"	False
G7903	yjhE	"[""yjhE"", ""b4282"", ""ECK4272""]"	4506861.0	4507109.0	+	"[""G7903_RNA""]"	False
G7904	insO	"[""insO"", ""yi91"", ""yi91b"", ""b4283"", ""ECK0257"", ""insN2"", ""insO2"", ""b4285"", ""ECK4274"", ""b4562"", ""ECK4275"", ""yjhW"", ""b4623"", ""ECK4476""]"			+	"[""G7904_RNA""]"	False
G7905	insI3	"[""insI3"", ""tra8-3"", ""b4284"", ""ECK0258""]"	4507466.0	4508617.0	-	"[""G7905_RNA""]"	False
G7907	yjhV	"[""yjhV"", ""b4286"", ""ECK4276""]"	4509804.0	4510133.0	+	"[""G7907_RNA""]"	False
G7908	insA7	"[""insA7"", ""b4294"", ""ECK0023""]"	4518527.0	4518802.0	+	"[""G7908_RNA""]"	False
G7909	yjhU	"[""yjhU"", ""b4295"", ""ECK4284""]"	4519338.0	4520324.0	-	"[""G7909_RNA""]"	False
G7910	yjhG	"[""yjhG"", ""b4297"", ""ECK4286""]"	4522127.0	4524094.0	-	"[""G7910_RNA""]"	False
G7911	yjhH	"[""yjhH"", ""b4298"", ""ECK4287""]"	4524105.0	4525010.0	-	"[""G7911_RNA""]"	False
G7912	yjhI	"[""yjhI"", ""b4299"", ""ECK4288""]"	4525015.0	4525803.0	-	"[""G7912_RNA""]"	False
G7913	sgcR	"[""sgcR"", ""yjhJ"", ""b4300"", ""ECK4289""]"	4526106.0	4526888.0	-	"[""G7913_RNA""]"	False
G7914	sgcE	"[""sgcE"", ""yjhK"", ""b4301"", ""ECK4290""]"	4526905.0	4527537.0	-	"[""G7914_RNA""]"	False
G7915	sgcQ	"[""sgcQ"", ""yjhM"", ""b4303"", ""ECK4292""]"	4528111.0	4528917.0	-	"[""G7915_RNA""]"	False
G7916	yjhP	"[""yjhP"", ""b4306"", ""ECK4296""]"	4532437.0	4533183.0	-	"[""G7916_RNA""]"	False
G7917	yjhQ	"[""yjhQ"", ""b4307"", ""ECK4297""]"	4533239.0	4533784.0	-	"[""G7917_RNA""]"	False
G7918	yjhR	"[""yjhR"", ""b4308"", ""ECK4299""]"	4535015.0	4536031.0	+	"[""G7918_RNA""]"	False
G7919	nanS	"[""nanS"", ""yjhS"", ""b4309"", ""ECK4300""]"	4536614.0	4537594.0	-	"[""G7919_RNA""]"	False
G7920	nanM	"[""nanM"", ""yjhT"", ""b4310"", ""ECK4301""]"	4537659.0	4538765.0	-	"[""G7920_RNA""]"	False
G7921	nanC	"[""nanC"", ""yjhA"", ""b4311"", ""ECK4302""]"	4538785.0	4539501.0	-	"[""G7921_RNA""]"	False
G7922	yjiC	"[""yjiC"", ""b4325"", ""ECK4316""]"	4555490.0	4556320.0	-	"[""G7922_RNA""]"	False
